id,level,type,arabic_text,korean_meaning,root,form,pattern,gender,phrase_components,singular_form,sentence_analysis,cefr
12244,5,vocabulary,تَعَلَّقَ,,ع-ل-ق,5,تَفَعَّلَ,,,,,B1
12245,5,vocabulary,تَغَسَّلَ,,غ-س-ل,5,تَفَعَّلَ,,,,,B1
12246,5,vocabulary,تَقَدَّمَ,,ق-د-م,5,تَفَعَّلَ,,,,,B1
12247,5,vocabulary,تَكَالَمَ,,ك-ل-م,6,تَفَاعَلَ,,,,,B1
12248,5,vocabulary,تَكَبَّرَ,,ك-ب-ر,5,تَفَعَّلَ,,,,,B1
12249,5,vocabulary,تَكَسَّرَ,,ك-س-ر,5,تَفَعَّلَ,,,,,B1
12250,5,vocabulary,تَكَوَّنَ,,ك-و-ن,5,تَفَعَّلَ,,,,,B1
12251,5,vocabulary,تَلَصَّفَ,,ل-ص-ف,5,تَفَعَّلَ,,,,,B1
12252,5,vocabulary,تَلَعَّبَ,,ل-ع-ب,5,تَفَعَّلَ,,,,,B1
12253,5,vocabulary,تَمَتَّعَ,,م-ت-ع,5,تَفَعَّلَ,,,,,B1
12254,5,vocabulary,تَمَثَّلَ,,م-ث-ل,5,تَفَعَّلَ,,,,,B1
12255,5,vocabulary,تَمَدَّنَ,,م-د-ن,5,تَفَعَّلَ,,,,,B1
12256,5,vocabulary,تَمَرَّسَ,,م-ر-س,5,تَفَعَّلَ,,,,,B1
12257,5,vocabulary,تَمَكَّنَ,,م-ك-ن,5,تَفَعَّلَ,,,,,B1
12258,5,vocabulary,تَنَاتَخَ,,ن-ت-خ,6,تَفَاعَلَ,,,,,B1
12259,5,vocabulary,تَنَفَّسَ,,ن-ف-س,5,تَفَعَّلَ,,,,,B1
12260,5,vocabulary,تَوَاصَلَ,,و-ص-ل,6,تَفَاعَلَ,,,,,B1
12261,5,vocabulary,تَوَصَّلَ,,و-ص-ل,5,تَفَعَّلَ,,,,,B1
12262,5,vocabulary,تَوَقَّفَ,,و-ق-ف,5,تَفَعَّلَ,,,,,B1
12263,5,vocabulary,اِثْتَنََ,,ث-ن-,8,اِفْتَعَلَ,,,,,B1
12264,5,vocabulary,اِنَْجَبَ,,-ج-ب,7,اِنْفَعَلَ,,,,,B1
12265,5,vocabulary,اِنَْزَلَ,,-ز-ل,7,اِنْفَعَلَ,,,,,B1
12266,5,vocabulary,اِنَْمَكَ,,-م-ك,7,اِنْفَعَلَ,,,,,B1
12267,5,vocabulary,أَبْنِيَةٌ,건물,,0,,,,,,B1
12268,5,vocabulary,أَسْتَطِعْ,수없었다,,0,,,,,,B1
12269,5,vocabulary,أَسْرَعْتُ,서둘렀다,,0,,,,,,B1
12270,5,vocabulary,أَصْبَحَتِ,하게되었다,,0,,,,,,B1
12271,5,vocabulary,أَظْهَرُوا,보였다,,0,,,,,,B1
12272,5,vocabulary,أَعْطَيْتُ,주었다,,0,,,,,,B1
12273,5,vocabulary,اسْتَعَادَ,되찾았다,,0,,,,,,B1
12274,5,vocabulary,افْتِتَاحُ,개막,,0,,,,,,B1
12275,5,vocabulary,الضُّيُوفَ,손님,,0,,,,,,B1
12276,5,vocabulary,الطَّالِبُ,학생,,0,,,,,,B1
12277,5,vocabulary,الطَّالِبِ,학생,,0,,,,,,B1
12278,5,vocabulary,الطَّبِيبَ,의사,,0,,,,,,B1
12279,5,vocabulary,الطَّبِيبُ,의사,,0,,,,,,B1
12280,5,vocabulary,الطَّرِيقِ,도로,,0,,,,,,B1
12281,5,vocabulary,الظَّلَامِ,어둠,,0,,,,,,B1
12282,5,vocabulary,النَّجَاحَ,성공,,0,,,,,,B1
12283,5,vocabulary,الْأَوَّلُ,첫,,0,,,,,,B1
12284,5,vocabulary,الْأُجُورِ,임금,,0,,,,,,B1
12285,5,vocabulary,الْبُيُوتُ,집,,0,,,,,,B1
12286,5,vocabulary,الْبِنَاءِ,건설,,0,,,,,,B1
12287,5,vocabulary,الْحَاضِرِ,현재,,0,,,,,,B1
12288,5,vocabulary,الْعُلُومِ,과학,,0,,,,,,B1
12289,5,vocabulary,الْغَنِيُّ,부자,,0,,,,,,B1
12290,5,vocabulary,الْكُشَرِي,쿠샤리,,0,,,,,,B1
12291,5,vocabulary,الْكِتَابُ,책,,0,,,,,,B1
12292,5,vocabulary,الْمُدِيرُ,실장,,0,,,,,,B1
12293,5,vocabulary,انْتِهَاءِ,끝난,,0,,,,,,B1
12294,5,vocabulary,بِنَفْسِهِ,자신,,0,,,,,,B1
12295,5,vocabulary,بِوَاجِبِي,의무,,0,,,,,,B1
12296,5,vocabulary,تَأَثُّرًا,영향,,0,,,,,,B1
12297,5,vocabulary,تَخْتَلِفُ,다르게,,0,,,,,,B1
12298,5,vocabulary,تَفَاصِيلَ,상세,,0,,,,,,B1
12299,5,vocabulary,دُكْتُورًا,박사,,0,,,,,,B1
12300,5,vocabulary,سَأَبْذُلُ,다할,,0,,,,,,B1
12301,5,vocabulary,سَأَدْرُسُ,공부할,,0,,,,,,B1
12302,5,vocabulary,شَرِبْتُمُ,마셨니,,0,,,,,,B1
12303,5,vocabulary,طَيِّبِينَ,좋은,,0,,,,,,B1
12304,5,vocabulary,قَرَّرْنَا,결정했다,,0,,,,,,B1
12305,5,vocabulary,لَا يَجِبُ,필요없다,,0,,,,,,B1
12306,5,vocabulary,لَاعِبَاتٌ,선수,,0,,,,,,B1
12307,5,vocabulary,لِلْغَيْرِ,타인,,0,,,,,,B1
12308,5,vocabulary,لِيَفْتَحَ,열기,,0,,,,,,B1
12309,5,vocabulary,مَظْهَرُهُ,외모,,0,,,,,,B1
12310,5,vocabulary,مَفْتُوحًا,열어,,0,,,,,,B1
12311,5,vocabulary,مَكْتَبَةِ,도서관,,0,,,,,,B1
12312,5,vocabulary,مَكْتَبِهِ,그의,,0,,,,,,B1
12313,5,vocabulary,مَنَحُونِي,주었다,,0,,,,,,B1
12314,5,vocabulary,مَوْعِدِهِ,제시간,,0,,,,,,B1
12315,5,vocabulary,مُبَكِّرًا,일찍,,0,,,,,,B1
12316,5,vocabulary,مُتَرْجَمٌ,번역된,,0,,,,,,B1
12317,5,vocabulary,مُسْتَمِعٌ,청취자,,0,,,,,,B1
12318,5,vocabulary,مُشْتَرَكٌ,공통된,,0,,,,,,B1
12319,5,vocabulary,مُعْتَدِلٌ,온화하고,,0,,,,,,B1
12320,5,vocabulary,مُنْتَشِرٌ,확산,,0,,,,,,B1
12321,5,vocabulary,نُحَاسِيٌّ,구리색,,0,,,,,,B1
12322,5,vocabulary,وَهَبُونِي,주셨다,,0,,,,,,B1
12323,5,vocabulary,يَحْضُرْنَ,참석하지,,0,,,,,,B1
12324,5,vocabulary,يَخَافُونَ,두려워한다,,0,,,,,,B1
12325,5,vocabulary,يَزْدَحِمُ,붐빈다,,0,,,,,,B1
12326,5,vocabulary,يَشْرَبُوا,마시지,,0,,,,,,B1
12327,5,vocabulary,يَعْمَلُوا,일하지,,0,,,,,,B1
12328,5,vocabulary,يَقْرَأْنَ,읽는다,,0,,,,,,B1
12329,5,vocabulary,يَنْتَظِرُ,기다리고,,0,,,,,,B1
12330,5,vocabulary,يُسَيْطِرَ,지배해야,,0,,,,,,B1
12331,5,vocabulary,يُمْكِنُكَ,수있다,,0,,,,,,B1
12332,5,vocabulary,اِبْتَدَأَ,,ب-د-أ,8,اِفْتَعَلَ,,,,,B1
12333,5,vocabulary,اِبْتَدَلَ,,ب-د-ل,8,اِفْتَعَلَ,,,,,B1
12334,5,vocabulary,اِبْتَذَلَ,,ب-ذ-ل,8,اِفْتَعَلَ,,,,,B1
12335,5,vocabulary,اِبْتَرَجَ,,ب-ر-ج,8,اِفْتَعَلَ,,,,,B1
12336,5,vocabulary,اِبْتَضَتَ,,ب-ض-ت,8,اِفْتَعَلَ,,,,,B1
12337,5,vocabulary,اِبْتَعَدَ,,ب-ع-د,8,اِفْتَعَلَ,,,,,B1
12338,5,vocabulary,اِبْتَعَضَ,,ب-ع-ض,8,اِفْتَعَلَ,,,,,B1
12339,5,vocabulary,اِبْتَقَرَ,,ب-ق-ر,8,اِفْتَعَلَ,,,,,B1
12340,5,vocabulary,اِبْتَكَرَ,,ب-ك-ر,8,اِفْتَعَلَ,,,,,B1
12341,5,vocabulary,اِبْتَكَمَ,,ب-ك-م,8,اِفْتَعَلَ,,,,,B1
12342,5,vocabulary,اِبْتَلَغَ,,ب-ل-غ,8,اِفْتَعَلَ,,,,,B1
12343,5,vocabulary,اِبْتَنَءَ,,ب-ن-ء,8,اِفْتَعَلَ,,,,,B1
12344,5,vocabulary,اِبْتَنَتَ,,ب-ن-ت,8,اِفْتَعَلَ,,,,,B1
12345,5,vocabulary,اِبْتَنَنَ,,ب-ن-ن,8,اِفْتَعَلَ,,,,,B1
12346,5,vocabulary,اِتْتَءَجَ,,ت-ء-ج,8,اِفْتَعَلَ,,,,,B1
12347,5,vocabulary,اِتْتَبَدَ,,ت-ب-د,8,اِفْتَعَلَ,,,,,B1
12348,5,vocabulary,اِتْتَجَرَ,,ت-ج-ر,8,اِفْتَعَلَ,,,,,B1
12349,5,vocabulary,اِتْتَجَنَ,,ت-ج-ن,8,اِفْتَعَلَ,,,,,B1
12350,5,vocabulary,اِتْتَحَتَ,,ت-ح-ت,8,اِفْتَعَلَ,,,,,B1
12351,5,vocabulary,اِتْتَحَدَ,,ت-ح-د,8,اِفْتَعَلَ,,,,,B1
12352,5,vocabulary,اِتْتَحَسَ,,ت-ح-س,8,اِفْتَعَلَ,,,,,B1
12353,5,vocabulary,اِتْتَخَذَ,,ت-خ-ذ,8,اِفْتَعَلَ,,,,,B1
12354,5,vocabulary,اِتْتَخَرَ,,ت-خ-ر,8,اِفْتَعَلَ,,,,,B1
12355,5,vocabulary,اِتْتَخَفَ,,ت-خ-ف,8,اِفْتَعَلَ,,,,,B1
12356,5,vocabulary,اِتْتَرَجَ,,ت-ر-ج,8,اِفْتَعَلَ,,,,,B1
12357,5,vocabulary,اِتْتَرَخَ,,ت-ر-خ,8,اِفْتَعَلَ,,,,,B1
12358,5,vocabulary,اِتْتَرَكَ,,ت-ر-ك,8,اِفْتَعَلَ,,,,,B1
12359,5,vocabulary,اِتْتَزَجَ,,ت-ز-ج,8,اِفْتَعَلَ,,,,,B1
12360,5,vocabulary,اِتْتَشَبَ,,ت-ش-ب,8,اِفْتَعَلَ,,,,,B1
12361,5,vocabulary,اِتْتَصَلَ,,ت-ص-ل,8,اِفْتَعَلَ,,,,,B1
12362,5,vocabulary,اِتْتَضَمَ,,ت-ض-م,8,اِفْتَعَلَ,,,,,B1
12363,5,vocabulary,اِتْتَعَبَ,,ت-ع-ب,8,اِفْتَعَلَ,,,,,B1
12364,5,vocabulary,اِتْتَغَرَ,,ت-غ-ر,8,اِفْتَعَلَ,,,,,B1
12365,5,vocabulary,اِتْتَفَقَ,,ت-ف-ق,8,اِفْتَعَلَ,,,,,B1
12366,5,vocabulary,اِتْتَقَعَ,,ت-ق-ع,8,اِفْتَعَلَ,,,,,B1
12367,5,vocabulary,اِتْتَقَلَ,,ت-ق-ل,8,اِفْتَعَلَ,,,,,B1
12368,5,vocabulary,اِتْتَكَدَ,,ت-ك-د,8,اِفْتَعَلَ,,,,,B1
12369,5,vocabulary,اِتْتَكَنَ,,ت-ك-ن,8,اِفْتَعَلَ,,,,,B1
12370,5,vocabulary,اِتْتَلَكَ,,ت-ل-ك,8,اِفْتَعَلَ,,,,,B1
12371,5,vocabulary,اِتْتَمَكَ,,ت-م-ك,8,اِفْتَعَلَ,,,,,B1
12372,5,vocabulary,اِتْتَمَنَ,,ت-م-ن,8,اِفْتَعَلَ,,,,,B1
12373,5,vocabulary,اِتْتَنَلَ,,ت-ن-ل,8,اِفْتَعَلَ,,,,,B1
12374,5,vocabulary,اِثْتَرَتَ,,ث-ر-ت,8,اِفْتَعَلَ,,,,,B1
12375,5,vocabulary,اِثْتَقَفَ,,ث-ق-ف,8,اِفْتَعَلَ,,,,,B1
12376,5,vocabulary,اِثْتَقَلَ,,ث-ق-ل,8,اِفْتَعَلَ,,,,,B1
12377,5,vocabulary,اِثْتَلَثَ,,ث-ل-ث,8,اِفْتَعَلَ,,,,,B1
12378,5,vocabulary,اِثْتَلَجَ,,ث-ل-ج,8,اِفْتَعَلَ,,,,,B1
12379,5,vocabulary,اِثْتَمَنَ,,ث-م-ن,8,اِفْتَعَلَ,,,,,B1
12380,5,vocabulary,اِثْتَنَءَ,,ث-ن-ء,8,اِفْتَعَلَ,,,,,B1
12381,5,vocabulary,اِثْتَنَةَ,,ث-ن-ة,8,اِفْتَعَلَ,,,,,B1
12382,5,vocabulary,اِجْتَمَعَ,,ج-م-ع,8,اِفْتَعَلَ,,,,,B1
12383,5,vocabulary,اِخْتَلَفَ,,خ-ل-ف,8,اِفْتَعَلَ,,,,,B1
12384,5,vocabulary,اِرْتَبَطَ,,ر-ب-ط,8,اِفْتَعَلَ,,,,,B1
12385,5,vocabulary,اِسْتَلَمَ,,س-ل-م,8,اِفْتَعَلَ,,,,,B1
12386,5,vocabulary,اِشْتَرَكَ,,ش-ر-ك,8,اِفْتَعَلَ,,,,,B1
12387,5,vocabulary,اِعْتَبَرَ,,ع-ب-ر,8,اِفْتَعَلَ,,,,,B1
12388,5,vocabulary,اِعْتَرَفَ,,ع-ر-ف,8,اِفْتَعَلَ,,,,,B1
12389,5,vocabulary,اِغْتَسَلَ,,غ-س-ل,8,اِفْتَعَلَ,,,,,B1
12390,5,vocabulary,اِفْتَتَرَ,,ف-ت-ر,8,اِفْتَعَلَ,,,,,B1
12391,5,vocabulary,اِفْتَرَحَ,,ف-ر-ح,8,اِفْتَعَلَ,,,,,B1
12392,5,vocabulary,اِلْتَتَدَ,,ل-ت-د,8,اِفْتَعَلَ,,,,,B1
12393,5,vocabulary,اِنْتَشَرَ,,ن-ش-ر,8,اِفْتَعَلَ,,,,,B1
12394,5,vocabulary,اِنْتَصَرَ,,ن-ص-ر,8,اِفْتَعَلَ,,,,,B1
12395,5,vocabulary,اِنْتَفَسَ,,ن-ف-س,8,اِفْتَعَلَ,,,,,B1
12396,5,vocabulary,اِنْجَتَهَ,,ج-ت-ه,7,اِنْفَعَلَ,,,,,B1
12397,5,vocabulary,اِنْخَصَصَ,,خ-ص-ص,7,اِنْفَعَلَ,,,,,B1
12398,5,vocabulary,اِنْدَخَلَ,,د-خ-ل,7,اِنْفَعَلَ,,,,,B1
12399,5,vocabulary,اِنْرَبَطَ,,ر-ب-ط,7,اِنْفَعَلَ,,,,,B1
12400,5,vocabulary,اِنْرَجَعَ,,ر-ج-ع,7,اِنْفَعَلَ,,,,,B1
12401,5,vocabulary,اِنْرَسَمَ,,ر-س-م,7,اِنْفَعَلَ,,,,,B1
12402,5,vocabulary,اِنْرَكَبَ,,ر-ك-ب,7,اِنْفَعَلَ,,,,,B1
12403,5,vocabulary,اِنْزَرَتَ,,ز-ر-ت,7,اِنْفَعَلَ,,,,,B1
12404,5,vocabulary,اِنْزَعَجَ,,ز-ع-ج,7,اِنْفَعَلَ,,,,,B1
12405,5,vocabulary,اِنْسَءَلَ,,س-ء-ل,7,اِنْفَعَلَ,,,,,B1
12406,5,vocabulary,اِنْشَقَقَ,,ش-ق-ق,7,اِنْفَعَلَ,,,,,B1
12407,5,vocabulary,اِنْصَرَفَ,,ص-ر-ف,7,اِنْفَعَلَ,,,,,B1
12408,5,vocabulary,اِنْظَهَرَ,,ظ-ه-ر,7,اِنْفَعَلَ,,,,,B1
12409,5,vocabulary,اِنْفَتَحَ,,ف-ت-ح,7,اِنْفَعَلَ,,,,,B1
12410,5,vocabulary,اِنْفَرَدَ,,ف-ر-د,7,اِنْفَعَلَ,,,,,B1
12411,5,vocabulary,اِنْفَرَقَ,,ف-ر-ق,7,اِنْفَعَلَ,,,,,B1
12412,5,vocabulary,اِنْفَنَدَ,,ف-ن-د,7,اِنْفَعَلَ,,,,,B1
12413,5,vocabulary,اِنْفَهَمَ,,ف-ه-م,7,اِنْفَعَلَ,,,,,B1
12414,5,vocabulary,اِنْقَبَلَ,,ق-ب-ل,7,اِنْفَعَلَ,,,,,B1
12415,5,vocabulary,اِنْقَتَلَ,,ق-ت-ل,7,اِنْفَعَلَ,,,,,B1
12416,5,vocabulary,اِنْقَسَمَ,,ق-س-م,7,اِنْفَعَلَ,,,,,B1
12417,5,vocabulary,اِنْقَطَعَ,,ق-ط-ع,7,اِنْفَعَلَ,,,,,B1
12418,5,vocabulary,اِنْكَتَبَ,,ك-ت-ب,7,اِنْفَعَلَ,,,,,B1
12419,5,vocabulary,اِنْكَسَرَ,,ك-س-ر,7,اِنْفَعَلَ,,,,,B1
12420,5,vocabulary,اِنْكَمَلَ,,ك-م-ل,7,اِنْفَعَلَ,,,,,B1
12421,5,vocabulary,اِنْنَتَخَ,,ن-ت-خ,7,اِنْفَعَلَ,,,,,B1
12422,5,vocabulary,اِنْنَتَشَ,,ن-ت-ش,7,اِنْفَعَلَ,,,,,B1
12423,5,vocabulary,اِنْنَتَظَ,,ن-ت-ظ,7,اِنْفَعَلَ,,,,,B1
12424,5,vocabulary,اِنْنَتَقَ,,ن-ت-ق,7,اِنْفَعَلَ,,,,,B1
12425,5,vocabulary,اِنْنَتَمَ,,ن-ت-م,7,اِنْفَعَلَ,,,,,B1
12426,5,vocabulary,اِنْنَتَهَ,,ن-ت-ه,7,اِنْفَعَلَ,,,,,B1
12427,5,vocabulary,اِنْنَجَحَ,,ن-ج-ح,7,اِنْفَعَلَ,,,,,B1
12428,5,vocabulary,اِنْنَحَلَ,,ن-ح-ل,7,اِنْفَعَلَ,,,,,B1
12429,5,vocabulary,اِنْنَحَنَ,,ن-ح-ن,7,اِنْفَعَلَ,,,,,B1
12430,5,vocabulary,اِنْنَدَقَ,,ن-د-ق,7,اِنْفَعَلَ,,,,,B1
12431,5,vocabulary,اِنْنَزَعَ,,ن-ز-ع,7,اِنْفَعَلَ,,,,,B1
12432,5,vocabulary,اِنْنَزَلَ,,ن-ز-ل,7,اِنْفَعَلَ,,,,,B1
12433,5,vocabulary,اِنْنَسَبَ,,ن-س-ب,7,اِنْفَعَلَ,,,,,B1
12434,5,vocabulary,اِنْنَشَرَ,,ن-ش-ر,7,اِنْفَعَلَ,,,,,B1
12435,5,vocabulary,اِنْنَصَرَ,,ن-ص-ر,7,اِنْفَعَلَ,,,,,B1
12436,5,vocabulary,اِنْنَصَفَ,,ن-ص-ف,7,اِنْفَعَلَ,,,,,B1
12437,5,vocabulary,اِنْنَضَمَ,,ن-ض-م,7,اِنْفَعَلَ,,,,,B1
12438,5,vocabulary,اِنْنَطَقَ,,ن-ط-ق,7,اِنْفَعَلَ,,,,,B1
12439,5,vocabulary,اِنْنَظَرَ,,ن-ظ-ر,7,اِنْفَعَلَ,,,,,B1
12440,5,vocabulary,اِنْنَعَقَ,,ن-ع-ق,7,اِنْفَعَلَ,,,,,B1
12441,5,vocabulary,اِنْنَفَسَ,,ن-ف-س,7,اِنْفَعَلَ,,,,,B1
12442,5,vocabulary,اِنْنَقَطَ,,ن-ق-ط,7,اِنْفَعَلَ,,,,,B1
12443,5,vocabulary,اِنْنَقَلَ,,ن-ق-ل,7,اِنْفَعَلَ,,,,,B1
12444,5,vocabulary,اِنْنَكَسَ,,ن-ك-س,7,اِنْفَعَلَ,,,,,B1
12445,5,vocabulary,اِنْنَلَتَ,,ن-ل-ت,7,اِنْفَعَلَ,,,,,B1
12446,5,vocabulary,اِنْنَمَتَ,,ن-م-ت,7,اِنْفَعَلَ,,,,,B1
12447,5,vocabulary,اِنْنَهَجَ,,ن-ه-ج,7,اِنْفَعَلَ,,,,,B1
12448,5,vocabulary,اِنْنَهَضَ,,ن-ه-ض,7,اِنْفَعَلَ,,,,,B1
12449,5,vocabulary,اِنْنَهَيَ,,ن-ه-ي,7,اِنْفَعَلَ,,,,,B1
12450,5,vocabulary,اِنْنَوَمَ,,ن-و-م,7,اِنْفَعَلَ,,,,,B1
12451,5,vocabulary,اِنْهَءَلَ,,ه-ء-ل,7,اِنْفَعَلَ,,,,,B1
12452,5,vocabulary,اِنْهَبَنَ,,ه-ب-ن,7,اِنْفَعَلَ,,,,,B1
12453,5,vocabulary,اِنْهَتَفَ,,ه-ت-ف,7,اِنْفَعَلَ,,,,,B1
12454,5,vocabulary,اِنْهَتَمَ,,ه-ت-م,7,اِنْفَعَلَ,,,,,B1
12455,5,vocabulary,اِنْهَجَتَ,,ه-ج-ت,7,اِنْفَعَلَ,,,,,B1
12456,5,vocabulary,اِنْهَدَءَ,,ه-د-ء,7,اِنْفَعَلَ,,,,,B1
12457,5,vocabulary,اِنْهَذَنَ,,ه-ذ-ن,7,اِنْفَعَلَ,,,,,B1
12458,5,vocabulary,اِنْهَرَمَ,,ه-ر-م,7,اِنْفَعَلَ,,,,,B1
12459,5,vocabulary,اِنْهَضَةَ,,ه-ض-ة,7,اِنْفَعَلَ,,,,,B1
12460,5,vocabulary,اِنْهَمَلَ,,ه-م-ل,7,اِنْفَعَلَ,,,,,B1
12461,5,vocabulary,اِنْهَنَتَ,,ه-ن-ت,7,اِنْفَعَلَ,,,,,B1
12462,5,vocabulary,اِنْهَنَدَ,,ه-ن-د,7,اِنْفَعَلَ,,,,,B1
12463,5,vocabulary,اِنْوَجَدَ,,و-ج-د,7,اِنْفَعَلَ,,,,,B1
12464,5,vocabulary,اِنْوَصَلَ,,و-ص-ل,7,اِنْفَعَلَ,,,,,B1
12465,5,vocabulary,اِنْوَقَفَ,,و-ق-ف,7,اِنْفَعَلَ,,,,,B1
12466,5,vocabulary,اِهْتَءَلَ,,ه-ء-ل,8,اِفْتَعَلَ,,,,,B1
12467,5,vocabulary,اِهْتَبَنَ,,ه-ب-ن,8,اِفْتَعَلَ,,,,,B1
12468,5,vocabulary,اِهْتَتَمَ,,ه-ت-م,8,اِفْتَعَلَ,,,,,B1
12469,5,vocabulary,أَتَمَكَّنُ,수있다,,0,,,,,,B1
12470,5,vocabulary,أَتَمَكَّنْ,수없었다,,0,,,,,,B1
12471,5,vocabulary,أَتَنَاوَلُ,다룹니다,,0,,,,,,B1
12472,5,vocabulary,أَخْبَرَنِي,알려주었다,,0,,,,,,B1
12473,5,vocabulary,أَقَارِبَكَ,친척,,0,,,,,,B1
12474,5,vocabulary,إِبْيَضَّتِ,하얘졌다,,0,,,,,,B1
12475,5,vocabulary,اسْتَأْجَرَ,임대했다,,0,,,,,,B1
12476,5,vocabulary,اسْتَفَدْتُ,유익했다,,0,,,,,,B1
12477,5,vocabulary,اسْتَفْسَرَ,문의했다,,0,,,,,,B1
12478,5,vocabulary,اصْطَدَمَتِ,충돌했다,,0,,,,,,B1
12479,5,vocabulary,اضْطَرَبَتِ,불안정했다,,0,,,,,,B1
12480,5,vocabulary,اعْتَمَدَتْ,의존했다,,0,,,,,,B1
12481,5,vocabulary,اكْتَسَبَتِ,얻었다,,0,,,,,,B1
12482,5,vocabulary,التَّارِيخَ,역사,,0,,,,,,B1
12483,5,vocabulary,السُّيَّاحِ,관광객,,0,,,,,,B1
12484,5,vocabulary,اللَّذَيْنِ,한,,0,,,,,,B1
12485,5,vocabulary,اللَّوَاتِي,한,,0,,,,,,B1
12486,5,vocabulary,النَّهْضَةِ,부흥,,0,,,,,,B1
12487,5,vocabulary,الْأَصْغَرُ,가장작은,,0,,,,,,B1
12488,5,vocabulary,الْأَقْدَمُ,가장오래된,,0,,,,,,B1
12489,5,vocabulary,الْإِكْسِير,엘릭서,,0,,,,,,B1
12490,5,vocabulary,الْحَاسُوبُ,컴퓨터,,0,,,,,,B1
12491,5,vocabulary,الْحَالِيِّ,현재,,0,,,,,,B1
12492,5,vocabulary,الْقَضَايَا,문제,,0,,,,,,B1
12493,5,vocabulary,الْكَرَاسِي,의자,,0,,,,,,B1
12494,5,vocabulary,الْمَتْجَرُ,마트,,0,,,,,,B1
12495,5,vocabulary,الْمَتْحَفُ,박물관,,0,,,,,,B1
12496,5,vocabulary,الْمَتْحَفِ,박물관,,0,,,,,,B1
12497,5,vocabulary,الْمَدْخَلِ,입구,,0,,,,,,B1
12498,5,vocabulary,الْمَرْأَةُ,여자,,0,,,,,,B1
12499,5,vocabulary,الْمَسْجِدِ,모스크,,0,,,,,,B1
12500,5,vocabulary,الْمَصْنَعِ,공장,,0,,,,,,B1
12501,5,vocabulary,الْمَطْعَمُ,식당,,0,,,,,,B1
12502,5,vocabulary,الْمَكْتَبِ,책상,,0,,,,,,B1
12503,5,vocabulary,الْمَلْعَبِ,경기장,,0,,,,,,B1
12504,5,vocabulary,اَلْكَاتِبُ,작가,,0,,,,,,B1
12505,5,vocabulary,بِتَحَسُّنٍ,호전,,0,,,,,,B1
12506,5,vocabulary,تَبَادَلُوا,주고받았다,,0,,,,,,B1
12507,5,vocabulary,تَتَعَاوَنَ,협력,,0,,,,,,B1
12508,5,vocabulary,تَتَكَوَّنُ,구성된다,,0,,,,,,B1
12509,5,vocabulary,تَعَرَّفْتُ,알게되었다,,0,,,,,,B1
12510,5,vocabulary,تَقَدَّمْتُ,지원했다,,0,,,,,,B1
12511,5,vocabulary,تَقَرَّرَتْ,결정되었다,,0,,,,,,B1
12512,5,vocabulary,سَأَتَّخِذُ,내릴,,0,,,,,,B1
12513,5,vocabulary,سَاعَدُونِي,도와주었다,,0,,,,,,B1
12514,5,vocabulary,صَنَعَتْهَا,생산한,,0,,,,,,B1
12515,5,vocabulary,لَا يَزَالُ,여전히,,0,,,,,,B1
12516,5,vocabulary,مَقَالَاتِي,기사,,0,,,,,,B1
12517,5,vocabulary,مُتَأَكِّدٌ,확신하는,,0,,,,,,B1
12518,5,vocabulary,مُتَرْجِمًا,통역사,,0,,,,,,B1
12519,5,vocabulary,مُتَزَوِّجٌ,기혼,,0,,,,,,B1
12520,5,vocabulary,مُجْتَهِدًا,부지런해라,,0,,,,,,B1
12521,5,vocabulary,مُحَاضَرَةُ,강의,,0,,,,,,B1
12522,5,vocabulary,مُحَاضَرَةِ,강의,,0,,,,,,B1
12523,5,vocabulary,مُخْتَلِفًا,다르다,,0,,,,,,B1
12524,5,vocabulary,مُخْلِصُونَ,성실한,,0,,,,,,B1
12525,5,vocabulary,مُسْتَعِدٌّ,준비된,,0,,,,,,B1
12526,5,vocabulary,مُشَارَكَةُ,참여,,0,,,,,,B1
12527,5,vocabulary,مُقَدَّمَةً,선,,0,,,,,,B1
12528,5,vocabulary,مُقَدِّمَةُ,진행자,,0,,,,,,B1
12529,5,vocabulary,مُكَافَأَةً,보상,,0,,,,,,B1
12530,5,vocabulary,نَتَبَادَلُ,주고받곤,,0,,,,,,B1
12531,5,vocabulary,وَطَنِيَّةٌ,국립,,0,,,,,,B1
12532,5,vocabulary,يَتَعَلَّمُ,배운다,,0,,,,,,B1
12533,5,vocabulary,يَتَغَيَّرْ,변하지,,0,,,,,,B1
12534,5,vocabulary,يَتَكَلَّمُ,말하는,,0,,,,,,B1
12535,5,vocabulary,يَتَمَكَّنَ,할수있도록,,0,,,,,,B1
12536,5,vocabulary,يَخْرُجُونَ,나간다,,0,,,,,,B1
12537,5,vocabulary,يَذْهَبُونَ,갑니다,,0,,,,,,B1
12538,5,vocabulary,يَرْجِعُونَ,돌아간다,,0,,,,,,B1
12539,5,vocabulary,يَسْتَحِقُّ,받을만하다,,0,,,,,,B1
12540,5,vocabulary,يَسْتَعِدُّ,준비한다,,0,,,,,,B1
12541,5,vocabulary,يَشْرَبُونَ,마신다,,0,,,,,,B1
12542,5,vocabulary,يَكْتُبُونَ,쓴다,,0,,,,,,B1
12543,5,vocabulary,يَلْعَبُونَ,합니다,,0,,,,,,B1
12544,5,vocabulary,يَمْنَعُنِي,못하게,,0,,,,,,B1
12545,5,vocabulary,يُعْجِبُنِي,마음에든다,,0,,,,,,B1
